name,address,gmap_id,latitude,longitude,category,hours,time,rating,text,has_email,has_phone,has_telegram,has_whatsapp,has_dm_request
Green Mountain Plumbing & Heating Services,"Green Mountain Plumbing & Heating Services, 91 Campbell Bay Rd, Swanton, VT 05488",0x4cc98acf362bf191:0x179d090cb3f0442d,44.981432,-73.180836,"['Plumber', 'Furnace repair service', 'Heating contractor']","[['Monday', '8AM–4PM'], ['Tuesday', '8AM–4PM'], ['Wednesday', '8AM–4PM'], ['Thursday', '8AM–4PM'], ['Friday', '8AM–4PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]",2018-01-02 11:25:06 EST,5.0,"I called Allen on New Year’s Day at 7pm. I had a burst pipe and water flooding the basement. I left a message and called four other companies, none of whom could come out. He called back within half an hour, came out promptly and had me up and running 45 minutes later. He was professional, courteous and calm in the face of my absolute panic. I appreciated him coming out so quickly when nobody else would. I would recommend him and plan to use his business for future projects.",False,False,False,False,True
Burlington Lakeside VA Clinic,"Burlington Lakeside VA Clinic, 128 Lakeside Ave #260, Burlington, VT 05401",0x4cca7b075536cc1f:0xa5f4158cdf9606c4,44.4617544,-73.21784749999999,['Veterans hospital'],"[['Monday', '8AM–4:30PM'], ['Tuesday', '8AM–4:30PM'], ['Wednesday', '8AM–4:30PM'], ['Thursday', '8AM–4:30PM'], ['Friday', '8AM–4:30PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]",2018-12-31 11:32:00 EST,5.0,"I was treated here for 3 years and as far as VA services go this is absolutely phenomenal, the white river junction location is great too. The location is wonderful and easy to get to, its new inside which is nice, and I have NEVER been treated so well as a military veteran. I cannot commend this place enough for its customer service and attitude, the people here really care about their veterans and do the best they can with what they have (often there are staff shortages and lack of funding, like most Veterans programs). It can be hard to get someone on the phone right away, but leaving a message ALWAYS gets me a return call same-day. That being said, like most Veterans clinics its hard to get an appointment. I am lucky enough that my doctor gave me her nurse line in case of emergency and for basic prescription refills, but I am sure that is an anomaly. The wait time is about 60-90 days depending on the season (winter is harder to get appts). Prescriptions can be a bit of a hassle as there is no pharmacy on location, so they have to contract out. This can be irritating as I frequently had the ""we arent seeing it in the computer"" conversation for my prescriptions. But usually it was remedied in 24 hours or less. I have been treated at 4 different VA hospitals and never received the level of care the Vermont VA center and its affiliates offer. Thank you!",False,False,False,False,True
Burlington Lakeside VA Clinic,"Burlington Lakeside VA Clinic, 128 Lakeside Ave #260, Burlington, VT 05401",0x4cca7b075536cc1f:0xa5f4158cdf9606c4,44.4617544,-73.21784749999999,['Veterans hospital'],"[['Monday', '8AM–4:30PM'], ['Tuesday', '8AM–4:30PM'], ['Wednesday', '8AM–4:30PM'], ['Thursday', '8AM–4:30PM'], ['Friday', '8AM–4:30PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]",2017-04-04 08:42:11 EDT,4.0,I've left a message every day for the past 4 days trying to get someone to call me back. Update - service has greatly improved.,False,False,False,False,True
Bristol Discount Beverage,"Bristol Discount Beverage, 21 Prince Ln, Bristol, VT 05443",0x4cb56597eb3163e3:0xfb8a3349cc0feb3,44.133584,-73.07618699999999,['Wine store'],"[['Monday', '9AM–7PM'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM'], ['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', '10AM–4PM']]",2020-03-29 09:10:57 EDT,4.0,"Would have five stars if it opened at 7:30 am so you can have your party bag for after work to enjoy with co-workers and if it closed at 3:30am so you can have a night cap with your new friends after leaving the EDM night club, Vampires Middnight Mass and/or amphitheatre. In all fairness there is no EDM night club or amphitheater, everything in town closes between 8 and 10 pm, there is literally no night life in Bristol! You mite as well live in a gated community that only excepts people 60+ years of age.",False,False,False,False,True
Vermont Sandwich Co,"Vermont Sandwich Co, 22 Center St, Brandon, VT 05733",0x4cb54a2e30282577:0x1245562ec971274c,43.7991911,-73.088974,"['Sandwich shop', 'Fast food restaurant']","[['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM'], ['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–7PM'], ['Saturday', '10AM–7PM'], ['Sunday', '11AM–3PM']]",2015-11-04 16:56:14 EST,3.0,"Need to update their hours here. Loved it in the past, but tried to grab a sandwich 4:45 pm and they were closed. Would have loved to know that before hand.",False,False,False,False,True
Big Big on the Battenkill Kayak and Tubing,"Big Big on the Battenkill Kayak and Tubing, 5827 VT-313, Arlington, VT 05250",0x89e088eaf4f19845:0x6192b029cb8e3dfe,43.1027872,-73.251446,"['Canoe & kayak rental service', 'Canoeing area', 'Raft trip outfitter', 'Rafting', 'Summer camp', 'Swimming lake', 'Water sports equipment rental service']","[['Sunday', '9AM–6PM'], ['Monday', '9AM–6PM'], ['Tuesday', 'Closed'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM'], ['Saturday', '9AM–6PM']]",2018-07-01 17:34:29 EDT,1.0,"I had a reservation today for me and 6 friends at 1 pm and the owner told me on the phone to find their location pinned at the bottom of their website and I would be brought to a parking service road where they would shuttle us to rent the tubes. We all got there on time and couldn’t find her truck with the “sign” on it as it is a piece of printer paper with the words big big taped on her passenger side window. After waiting almost a half an hour I called her and left a voice mail as no one answered. We eventually drove down the road to where their actually located and caught the owner who said she had been waiting at the beginning of the parking area the whole time and we missed her and to either go back there to flag down her son or go to other place. We sat there contemplating what to do when not even 2 minutes later her son drives up and after I told him what she said he told us we could not get out there for another 45 minutes. Mind you this is now 1 1/2 PAST OUR RESERVATION TIME. The son then told us to make up our minds but they were bush and drove away. Basically we all drove over an hour and didn’t even get to go tubing. All I have to say is what is the point of a reservation if you don’t abide by it, why didn’t she have a better sign or at least a tent or table or SOMETHING NOTICABLE set up and not once did anyone apologize for the disorganization. Would never try them again!",False,False,False,False,True
Essex Alliance Church,"Essex Alliance Church, 37 Old Stage Rd, Essex, VT 05452",0x4cca7707802b81f5:0xd6f9e12d0cd64528,44.515474,-73.08139779999999,['Alliance church'],"[['Sunday', '8–9AM'], ['Monday', '9AM–4PM'], ['Tuesday', '9AM–4PM'], ['Wednesday', '9AM–4PM'], ['Thursday', '9AM–4PM'], ['Friday', 'Closed'], ['Saturday', 'Closed']]",2020-03-02 17:06:32 EST,5.0,Wonderful service and a beautiful church. Everyone was kind and the message was powerful. They have a beautiful Sunday school available for children as well as a summer camp. I thoroughly enjoyed worshipping here!,False,False,False,False,True
Essex Alliance Church,"Essex Alliance Church, 37 Old Stage Rd, Essex, VT 05452",0x4cca7707802b81f5:0xd6f9e12d0cd64528,44.515474,-73.08139779999999,['Alliance church'],"[['Sunday', '8–9AM'], ['Monday', '9AM–4PM'], ['Tuesday', '9AM–4PM'], ['Wednesday', '9AM–4PM'], ['Thursday', '9AM–4PM'], ['Friday', 'Closed'], ['Saturday', 'Closed']]",2019-06-03 23:01:22 EDT,4.0,"A friendly warm atmosphere, with a great praise team in music ministries. Pastor Scott always delivers a message that is not at us...As followers of Christ; The message is from the Bible, the message is for us..God doesn't change.This is a place for spiritual guidance and a place to worship Jesus Christ, as the Father, SON, and holy spirit.",False,False,False,False,True
Essex Alliance Church,"Essex Alliance Church, 37 Old Stage Rd, Essex, VT 05452",0x4cca7707802b81f5:0xd6f9e12d0cd64528,44.515474,-73.08139779999999,['Alliance church'],"[['Sunday', '8–9AM'], ['Monday', '9AM–4PM'], ['Tuesday', '9AM–4PM'], ['Wednesday', '9AM–4PM'], ['Thursday', '9AM–4PM'], ['Friday', 'Closed'], ['Saturday', 'Closed']]",2017-08-13 10:05:22 EDT,5.0,"From it's people, to it's music, to it's message, Essex Alliance is truly beautiful in every way!",False,False,False,False,True
Essex Alliance Church,"Essex Alliance Church, 37 Old Stage Rd, Essex, VT 05452",0x4cca7707802b81f5:0xd6f9e12d0cd64528,44.515474,-73.08139779999999,['Alliance church'],"[['Sunday', '8–9AM'], ['Monday', '9AM–4PM'], ['Tuesday', '9AM–4PM'], ['Wednesday', '9AM–4PM'], ['Thursday', '9AM–4PM'], ['Friday', 'Closed'], ['Saturday', 'Closed']]",2019-10-03 22:06:32 EDT,5.0,Always a great message,False,False,False,False,True
Raintree Handcrafted Fine Jewelry,"Raintree Handcrafted Fine Jewelry, 101 Church St, Burlington, VT 05401",0x4cca9d8326e2d9db:0xc34e8b46309dfd02,44.4775254,-73.21279439999999,"['Jewelry store', 'Jewelry designer', 'Jewelry repair service']","[['Saturday', '11AM–4PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '11:30AM–5:30PM'], ['Wednesday', '11AM–4PM'], ['Thursday', '11AM–4PM'], ['Friday', '11AM–4PM']]",2021-06-05 12:05:21 EDT,5.0,I have purchased multiple pieces of jewelry from Shannon and Mike. I have NEVER been disappointed. They always go above and beyond to make sure every request big or small is met with care and personalization. With my latest purchase I made a mistake and realize almost 2 weeks after my order was placed I emailed them at 8:30 PM and within 30 minutes I had received an email back reassuring me they would be able to adjust my order. To me this is beyond excellent customer service. I am thankful and feel LUCKY to have such a wonderful and talented family team to trust with my jewelry purchases. I would highly recommend Raintree Jewelry.,False,False,False,False,True
Posh Salon & Spa,"Posh Salon & Spa, 14 N Main St #1003, Barre, VT 05641",0x4cb5a7f667dc4419:0x99a91ee4f74dafee,44.1970619,-72.5017306,"['Beauty salon', 'Nail salon']","[['Saturday', '9AM–4PM'], ['Sunday', 'Closed'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM']]",2021-05-24 22:07:14 EDT,2.0,Called and left a message to schedule an appointment and never heard back. Called a second time and the voice mail kicked in again so I will look for service elsewhere.,False,False,False,False,True
"Millers Towing Services, LLC","Millers Towing Services, LLC, 20 Evelyns Way, Waterville, VT 05492",0x4cb5f1617f608163:0x3127fc5496d3470f,44.671057,-72.794147,['Towing service'],"[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]",2021-05-12 20:39:09 EDT,5.0,"Responded immediately to my message needing help. Towed my daughters vehicle exactly where it needed to go. Kind, Courteous, fairly priced and extremely fast.",False,False,False,False,True
United States Postal Service,"United States Postal Service, 195 Sykes Mountain Ave, White River Junction, VT 05001",0x4cb4ca8de0c33ee5:0xd50d5bd86402c53c,43.6451671,-72.332549,"['Post office', 'Logistics service', 'Money order service', 'Passport office', 'Shipping and mailing service']","[['Saturday', '9AM–12PM'], ['Sunday', 'Closed'], ['Monday', '8AM–5:30PM'], ['Tuesday', '8AM–5:30PM'], ['Wednesday', '8AM–5:30PM'], ['Thursday', '8AM–5:30PM'], ['Friday', '8AM–5:30PM']]",2021-07-28 16:52:45 EDT,1.0,I've never experienced calling a post office and not having someone pick up the phone or leaving a message at a post office and not having my call returned![persevering face],False,False,False,False,True
United States Postal Service,"United States Postal Service, 195 Sykes Mountain Ave, White River Junction, VT 05001",0x4cb4ca8de0c33ee5:0xd50d5bd86402c53c,43.6451671,-72.332549,"['Post office', 'Logistics service', 'Money order service', 'Passport office', 'Shipping and mailing service']","[['Saturday', '9AM–12PM'], ['Sunday', 'Closed'], ['Monday', '8AM–5:30PM'], ['Tuesday', '8AM–5:30PM'], ['Wednesday', '8AM–5:30PM'], ['Thursday', '8AM–5:30PM'], ['Friday', '8AM–5:30PM']]",2021-02-23 15:28:46 EST,1.0,At their distribution center said it left there at 930 pm on the 13th but my package hasn't been seen since tried calling but I get is mailbox full. It would be nice if someone would pick up the phone. So I put in a missing mail request. Hopefully its found.,False,False,False,False,True
